Lone_Wolf_PR_ID,Repo_URL,AI_Agent,Evidence_Human,Gap_Days
3179388883,https://api.github.com/repos/dotnet/aspire,Copilot,captainsafia,0
3158969081,https://api.github.com/repos/Azure/data-api-builder,Copilot,Aniruddh25,37
3079104635,https://api.github.com/repos/julep-ai/julep,OpenAI_Codex,Ahmad-mtos,1
3130861411,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,sofiar-msft,1
3164618577,https://api.github.com/repos/microsoft/openvmm,Copilot,maheeraeron,16
3080789598,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,3
3164519856,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,byron-the-bulb,1
2922676503,https://api.github.com/repos/OpenAdaptAI/OpenAdapt,Claude_Code,abrichr,0
3124797803,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,alehander92,0
3102987401,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3109564667,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3226085593,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,41
3131347677,https://api.github.com/repos/SimonHalvdansson/Harmonic-HN,OpenAI_Codex,pR0Ps,5
3128516753,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,3
3134958715,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,6
3070474086,https://api.github.com/repos/tact-lang/tact,OpenAI_Codex,Gusarich,2
3094432729,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3245352800,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3142999940,https://api.github.com/repos/oraios/serena,OpenAI_Codex,zhaodong2013062,6
3085574180,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3103074530,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3215171790,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,11
3258121269,https://api.github.com/repos/0x4D31/galah,OpenAI_Codex,0x4D31,67
3135095932,https://api.github.com/repos/langchain-ai/langsmith-sdk,OpenAI_Codex,jacoblee93,6
3115233441,https://api.github.com/repos/n3d1117/chatgpt-telegram-bot,OpenAI_Codex,Amir138812155,20
3211673232,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,11
3119136894,https://api.github.com/repos/sandrohanea/whisper.net,OpenAI_Codex,sandrohanea,9
3176536438,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,trangevi,1
3157725479,https://api.github.com/repos/microsoft/TypeScript,Copilot,gabritto,6
3096998531,https://api.github.com/repos/effekseer/Effekseer,OpenAI_Codex,durswd,0
3147598433,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3134802677,https://api.github.com/repos/selfxyz/self,OpenAI_Codex,eeemmmmmm,4
3147269947,https://api.github.com/repos/Veloera/Veloera,OpenAI_Codex,UsSubDidIt,6
3070452488,https://api.github.com/repos/unsend-dev/unsend,OpenAI_Codex,KMKoushik,12
3070063454,https://api.github.com/repos/commaai/opendbc,OpenAI_Codex,sshane,13
3095698280,https://api.github.com/repos/microsoft/ApplicationInsights-JS,Copilot,MSNev,0
3095024452,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3258007589,https://api.github.com/repos/bytebot-ai/bytebot,OpenAI_Codex,zlwaterfield,34
3103193760,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3181804523,https://api.github.com/repos/dotnet/aspire,Copilot,DeagleGross,0
3121587693,https://api.github.com/repos/alexanderjeurissen/ranger_devicons,OpenAI_Codex,alexanderjeurissen,5
3092462908,https://api.github.com/repos/effekseer/Effekseer,OpenAI_Codex,durswd,1
3131807379,https://api.github.com/repos/microsoft/typescript-go,Copilot,Andarist,4
3117784326,https://api.github.com/repos/syntasso/kratix,OpenAI_Codex,ChunyiLyu,5
3135618364,https://api.github.com/repos/dotnet/aspire,Copilot,adamint,0
3125971026,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,0
3135026531,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,6
3165428082,https://api.github.com/repos/celestiaorg/celestia-core,OpenAI_Codex,dependabot[bot],2
3200131815,https://api.github.com/repos/CapSoftware/Cap,Copilot,richiemcilroy,8
3267108907,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],29
3153675861,https://api.github.com/repos/spcl/dace,Copilot,romanc,1
3194773927,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,16
2836332099,https://api.github.com/repos/getsentry/sentry,Cursor,mrduncan,5
3103114159,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3103401042,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3188834379,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],2
3163870590,https://api.github.com/repos/dotnet/runtime,Copilot,stephentoub,1
3134498870,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,leamarty,0
3104924529,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3120656989,https://api.github.com/repos/Veloera/Veloera,OpenAI_Codex,nekohy,1
3070967006,https://api.github.com/repos/julep-ai/julep,OpenAI_Codex,whiterabbit1983,3
3074827977,https://api.github.com/repos/roboflow/inference,OpenAI_Codex,abelriboulot,5
3138206339,https://api.github.com/repos/microsoft/vscode,Copilot,deepak1556,1
3197545730,https://api.github.com/repos/dotnet/maui,Copilot,rmarinho,8
3111012343,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,MrFlounder,2
3149791845,https://api.github.com/repos/openai/openai-realtime-agents,OpenAI_Codex,danial-openai,0
3092892072,https://api.github.com/repos/dotnet/docfx,Copilot,frarees,9
3132528555,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,0
3214930915,https://api.github.com/repos/FidelusAleksander/ghcertified,Copilot,dependabot[bot],58
3103339515,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3227725875,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3222206015,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,13
3245282509,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3125852505,https://api.github.com/repos/GodsScion/Auto_job_applier_linkedIn,OpenAI_Codex,GodsScion,61
3131906957,https://api.github.com/repos/openai/openai-realtime-agents,OpenAI_Codex,danial-openai,7
3182717875,https://api.github.com/repos/coder/coder,OpenAI_Codex,dependabot[bot],25
3251851580,https://api.github.com/repos/FlowiseAI/Flowise,OpenAI_Codex,HenryHengZJ,26
3277238861,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],32
3132070024,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3077974156,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3069923749,https://api.github.com/repos/mitsuhiko/insta,Claude_Code,max-sixty,17
3139803857,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3189922609,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,5
3258259137,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,26
3153710813,https://api.github.com/repos/microsoft/kiota,Copilot,dependabot[bot],25
3113676931,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,1
3214034125,https://api.github.com/repos/wizarrrr/wizarr,Cursor,fireph,28
3109361246,https://api.github.com/repos/anyproto/anytype-ts,OpenAI_Codex,ra3orblade,5
3249523646,https://api.github.com/repos/herbie-fp/herbie,OpenAI_Codex,bksaiki,31
3150510293,https://api.github.com/repos/a16z/halmos,Copilot,daejunpark,38
3154967531,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,4
2889940415,https://api.github.com/repos/rishikanthc/Scriberr,Claude_Code,SpirusNox,5
3176383827,https://api.github.com/repos/microsoft/typespec,Copilot,jorgerangel-msft,2
3210787259,https://api.github.com/repos/Azure/azure-sdk-for-go,Copilot,howieleung,11
3203142171,https://api.github.com/repos/microsoft/Microsoft365DSC,Copilot,NikCharlebois,28
3223450582,https://api.github.com/repos/Azure/azure-mcp,Copilot,azure-sdk,23
3258291968,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,52
3094426005,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3138216674,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,0
3102797937,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,JerryShea,0
3164572483,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3140282792,https://api.github.com/repos/zhw2590582/ArtPlayer,OpenAI_Codex,dependabot[bot],77
3098985689,https://api.github.com/repos/traccar/traccar,OpenAI_Codex,LuizFJP,20
3181157232,https://api.github.com/repos/dotnet/aspire,Copilot,captainsafia,0
3235082376,https://api.github.com/repos/rsyslog/rsyslog,Cursor,rgerhards,24
3277388837,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,35
3228692675,https://api.github.com/repos/dotnet/android,Copilot,dotnet-maestro[bot],21
3245989206,https://api.github.com/repos/commaai/panda,OpenAI_Codex,maxime-desroches,46
3080537200,https://api.github.com/repos/PriorLabs/TabPFN,OpenAI_Codex,noahho,32
3083273308,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,raujaiswal,4
3241406905,https://api.github.com/repos/dotnet/aspire,Copilot,radical,20
3271981746,https://api.github.com/repos/dotnet/aspire,Copilot,radical,31
3245435326,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3161425418,https://api.github.com/repos/getsentry/sentry-javascript,Cursor,dependabot[bot],17
3220160518,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,61
3075406722,https://api.github.com/repos/commaai/panda,OpenAI_Codex,adeebshihadeh,1
3115888092,https://api.github.com/repos/fujiapple852/trippy,OpenAI_Codex,fujiapple852,4
3197576237,https://api.github.com/repos/colinhacks/zod,OpenAI_Codex,transitive-bullshit,44
3102988229,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3071169461,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,gru-agent[bot],1
3107800772,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,1
3077114424,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,1
3124531039,https://api.github.com/repos/badtuxx/girus-cli,OpenAI_Codex,ricardosilva86,3
3237706650,https://api.github.com/repos/Azure/azure-cosmos-dotnet-v3,Copilot,kundadebdatta,33
3109429643,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3075108397,https://api.github.com/repos/EduardoPires/EquinoxProject,OpenAI_Codex,EduardoPires,1
3155909492,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,1
3100288446,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,13
3165162777,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,0
3260304158,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,29
3144145321,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3116479908,https://api.github.com/repos/golang-design/clipboard,OpenAI_Codex,tslocum,10
3085574693,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3127246979,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,2
3135892658,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,sofiar-msft,1
3173843128,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,2
3200575489,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,6
3080774467,https://api.github.com/repos/openai/openai-agents-python,OpenAI_Codex,rm-openai,29
3136176153,https://api.github.com/repos/TobikoData/sqlmesh,OpenAI_Codex,benfdking,15
3218045596,https://api.github.com/repos/risingwavelabs/risingwave,Cursor,kwannoel,22
3116708344,https://api.github.com/repos/EasyCorp/EasyAdminBundle,OpenAI_Codex,tacman,50
3152046743,https://api.github.com/repos/microsoft/typespec,Copilot,weidongxu-microsoft,1
3164250713,https://api.github.com/repos/BeehiveInnovations/zen-mcp-server,Claude_Code,GabrielFarfan,1
3197347757,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,6
3128329194,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,1
3076785787,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,4
3112886848,https://api.github.com/repos/akto-api-security/akto,Copilot,Ark2307,8
3116770548,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,3
3126805237,https://api.github.com/repos/golang-design/clipboard,OpenAI_Codex,tslocum,7
3160153973,https://api.github.com/repos/mtrojnar/osslsigncode,OpenAI_Codex,Squiblydoo,0
3083485555,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3103340099,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3081839872,https://api.github.com/repos/pydata/pandas-datareader,OpenAI_Codex,bashtage,49
3256472611,https://api.github.com/repos/dotnet/maui,Copilot,rmarinho,29
3078552834,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3192544517,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,4
3166043633,https://api.github.com/repos/microsoft/vscode,Copilot,justschen,1
3122096841,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,3
3236292592,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],21
3245274478,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3094689613,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3155909809,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,1
3167114671,https://api.github.com/repos/NethermindEth/nethermind,Copilot,marcindsobczak,5
3148894928,https://api.github.com/repos/propelorm/Propel2,OpenAI_Codex,smhg,3
3121676267,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,alehander92,1
3102987171,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3122983012,https://api.github.com/repos/f/mcptools,Copilot,Notenlish,59
3073766489,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,3
3093045518,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,mldangelo,0
3151039142,https://api.github.com/repos/twentyhq/twenty,OpenAI_Codex,etiennejouan,76
3074588105,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3182547177,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
3173218926,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
3121392248,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,victorlassomarketing,1
3091919000,https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler,OpenAI_Codex,peter-lawrey,0
3123359718,https://api.github.com/repos/dotnet/aspire,Copilot,aaronpowell,1
3269035759,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,30
3114217192,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,victorlassomarketing,0
3146313109,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,4
3271673769,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,31
3126083735,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],3
3104620306,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3209290574,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,10
3125530261,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,1
3070948286,https://api.github.com/repos/0x4D31/galah,OpenAI_Codex,0x4D31,0
3081239282,https://api.github.com/repos/lukemurraynz/awesome-azure-architecture,Copilot,lukemurraynz,86
3258555966,https://api.github.com/repos/voideditor/void,Cursor,andrewpareles,78
3160289208,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,7
3095408254,https://api.github.com/repos/JuliaLang/julia,OpenAI_Codex,rfourquet,42
3109565356,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3181390677,https://api.github.com/repos/microsoft/vscode,OpenAI_Codex,joshspicer,1
3200090989,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,6
3111277015,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3071093339,https://api.github.com/repos/Blaizzy/mlx-audio,OpenAI_Codex,BenLumenDigital,6
3184430691,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,0
3093543170,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,Brendonovich,11
3134741694,https://api.github.com/repos/jafioti/luminal,OpenAI_Codex,matthewjgunton,0
3077907302,https://api.github.com/repos/daohoangson/flutter_widget_from_html,OpenAI_Codex,renovate[bot],74
3070965004,https://api.github.com/repos/julep-ai/julep,OpenAI_Codex,whiterabbit1983,3
3223156857,https://api.github.com/repos/getsentry/sentry-javascript,Cursor,dependabot[bot],38
3233896971,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,21
3125522194,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,catalinaperalta,3
3157574904,https://api.github.com/repos/CapSoftware/Cap,OpenAI_Codex,ameer2468,6
3075266937,https://api.github.com/repos/microsoft/magentic-ui,Copilot,gagb,5
3233206925,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,20
3098342319,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,1
3093581713,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3226883860,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3070276012,https://api.github.com/repos/Blaizzy/mlx-vlm,OpenAI_Codex,Blaizzy,0
3136402010,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,12
3123335159,https://api.github.com/repos/HumanSignal/label-studio-ml-backend,OpenAI_Codex,dependabot[bot],71
3214104024,https://api.github.com/repos/AgentOps-AI/agentops,Cursor,Dwij1704,19
3172651928,https://api.github.com/repos/microsoft/vscode,Copilot,Copilot,1
3109028663,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3146329050,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3223181995,https://api.github.com/repos/getsentry/sentry-javascript,Cursor,dependabot[bot],38
3245300017,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3160287486,https://api.github.com/repos/bruin-data/ingestr,OpenAI_Codex,karakanb,6
3109846145,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3140755064,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,0
3152368304,https://api.github.com/repos/herbie-fp/herbie,OpenAI_Codex,pavpanchekha,3
3070144015,https://api.github.com/repos/Panchovix/stable-diffusion-webui-reForge,OpenAI_Codex,67372a,5
3118869744,https://api.github.com/repos/Felix3322/PotPlayer_ChatGPT_Translate,OpenAI_Codex,Felix3322,1
3080073805,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3103429389,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,gru-agent[bot],1
3087132573,https://api.github.com/repos/huggingface/huggingface_hub,Copilot,hanouticelina,23
3275149041,https://api.github.com/repos/mendableai/firecrawl,Claude_Code,nickscamara,32
3124534701,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,1
3245459550,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3115315767,https://api.github.com/repos/OpenPipe/ART,OpenAI_Codex,bradhilton,23
3085578158,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3204403099,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,7
3219964130,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,25
3129996920,https://api.github.com/repos/timburgan/timburgan,Copilot,timburgan,0
3115233982,https://api.github.com/repos/n3d1117/chatgpt-telegram-bot,OpenAI_Codex,Amir138812155,20
3218468668,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,13
3138290183,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],0
3236209903,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,19
3175809788,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,kolaente,0
3151050095,https://api.github.com/repos/twentyhq/twenty,OpenAI_Codex,etiennejouan,76
3132070315,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3080336296,https://api.github.com/repos/coder/coder,OpenAI_Codex,dependabot[bot],12
3197601028,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,6
3126872126,https://api.github.com/repos/golang-design/clipboard,OpenAI_Codex,tslocum,7
3146310331,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,4
3087119059,https://api.github.com/repos/microsoft/azurelinux,Copilot,nicogbg,5
3115865977,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,1
3166960461,https://api.github.com/repos/NethermindEth/nethermind,Copilot,marcindsobczak,5
3135965247,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,sofiar-msft,1
3182392506,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
3115527294,https://api.github.com/repos/plantuml/plantuml,OpenAI_Codex,EternalGeniuz,13
3169711198,https://api.github.com/repos/skypilot-org/skypilot,Cursor,kyuds,7
3083506693,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3096249565,https://api.github.com/repos/microsoft/HydraLab,Copilot,zhou9584,1
3140225775,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,patmmccann,1
3071822317,https://api.github.com/repos/stanfordnlp/dspy,OpenAI_Codex,arnavsinghvi11,2
3081550184,https://api.github.com/repos/wandb/weave,OpenAI_Codex,onx2,2
3145814056,https://api.github.com/repos/catatsuy/private-isu,OpenAI_Codex,renovate[bot],1
3077944983,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3070950787,https://api.github.com/repos/0x4D31/galah,OpenAI_Codex,0x4D31,0
3240335886,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,28
3237965606,https://api.github.com/repos/microsoft/typespec,Copilot,jorgerangel-msft,20
3140635060,https://api.github.com/repos/selfxyz/self,OpenAI_Codex,eeemmmmmm,6
3246633623,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,29
3106804055,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3103365015,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3221482545,https://api.github.com/repos/colinhacks/zod,OpenAI_Codex,transitive-bullshit,52
3105452595,https://api.github.com/repos/alexanderjeurissen/ranger_devicons,OpenAI_Codex,alexanderjeurissen,0
3188708808,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,5
3264440401,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],44
3216905327,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,13
3091990553,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3147619378,https://api.github.com/repos/dkrivoruchko/ScreenStream,OpenAI_Codex,kitkat23-n,23
3079016065,https://api.github.com/repos/dotnet/orleans,Copilot,ledjon-behluli,17
3103239216,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3071161469,https://api.github.com/repos/dartsim/dart,OpenAI_Codex,github-actions[bot],21
3078349165,https://api.github.com/repos/OpenPipe/ART,OpenAI_Codex,saum7800,13
3160848695,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],1
3095068372,https://api.github.com/repos/writer/writer-framework,OpenAI_Codex,raaymax,2
3138746796,https://api.github.com/repos/microsoft/vscode,Copilot,deepak1556,1
3077715518,https://api.github.com/repos/zurawiki/gptcommit,OpenAI_Codex,renovate[bot],42
3115134705,https://api.github.com/repos/joshyattridge/smart-money-concepts,OpenAI_Codex,viper7882,83
3111640319,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,MrFlounder,2
3218193839,https://api.github.com/repos/microsoft/documentdb,Copilot,xgerman,26
3174412118,https://api.github.com/repos/katspaugh/wavesurfer.js,OpenAI_Codex,katspaugh,0
3075022584,https://api.github.com/repos/licensee/licensee,Copilot,dependabot[bot],7
3134213890,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,1
3252609363,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,26
3085484675,https://api.github.com/repos/dotnet/aspnetcore,Copilot,github-actions[bot],1
3107831321,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3125603180,https://api.github.com/repos/etchdroid/etchdroid,OpenAI_Codex,admmq,20
3121973650,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,3
3193320663,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,7
3121462246,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,victorlassomarketing,2
3075010876,https://api.github.com/repos/microsoft/perfview,Copilot,brianrob,2
3131942381,https://api.github.com/repos/EduardoPires/EquinoxProject,OpenAI_Codex,EduardoPires,21
3103238511,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3227807439,https://api.github.com/repos/microsoft/react-native-windows,Copilot,jonthysell,24
3174571388,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,2
3076618475,https://api.github.com/repos/ggml-org/llama.cpp,OpenAI_Codex,kmr-ankitt,2
3246096191,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,34
3139504281,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,rach-id,0
3183031505,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,rach-id,3
3142676001,https://api.github.com/repos/root-gg/plik,OpenAI_Codex,dependabot[bot],1
3191922663,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,dependabot[bot],7
3107828758,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
